Unnamed: 0	title	filepath	neg_caption	neg_image
104164	this is a forest with a bear in the trees	coco/train2014/COCO_train2014_000000474543.jpg	['this is a bear with a forest in the trees', 'a bear is climbing a tree in a forest with a rabbit.']	[8578, 102054, 43813]
5289	A woman sits on a motorcycle with a sidecar.	coco/val2014/COCO_val2014_000000102356.jpg	['A sidecar sits on a motorcycle with a woman .', 'A woman sits on a motorcycle with a cat in the sidecar.']	[98859, 99784, 92895]
3004	a close up of a cat with watching water drain down a sink	coco/val2014/COCO_val2014_000000435316.jpg	['a close up of a sink with watching water drain down a cat', 'A cat is watching water drain down a sink while a person is brushing their teeth in the background.']	[31800, 22558, 24835]
19311	A person is flipping off a parking meter.	coco/val2014/COCO_val2014_000000273450.jpg	['A meter is flipping off a parking person .', 'A person is flipping off a parking sign while a car is parked nearby.']	[56449, 10667, 9026]
87661	A young man on the beach with colorful kites and the ocean in the background.	coco/train2014/COCO_train2014_000000347981.jpg	['A young ocean on the beach with colorful kites and the man in the background .', 'A colorful man on the beach with young kites and the ocean in the background .', 'A young man is flying a kite on the beach while a group of children are playing in the ocean.']	[80779, 12280, 80422]
103247	A man stands on a snowy bank with his ski gear	coco/train2014/COCO_train2014_000000467929.jpg	['a man stands on his ski gear with a snowy bank', 'A man stands on a snowy ski with his bank gear', 'A man stands on a sunny beach with his surfboard.']	[103246, 7147, 103248]
3567	A woman watches a child play with a kite on the beach.	coco/val2014/COCO_val2014_000000298933.jpg	['A woman watches a kite play with a child on the beach .', 'A child watches a woman play with a beach ball on the sand.']	[12587, 52050, 58958]
8032	A work area is equipped with a sleek desk and chair.	coco/val2014/COCO_val2014_000000012943.jpg	['a sleek desk is equipped with a work area and chair.', 'A area work is equipped with a sleek desk and chair .', 'A work area is equipped with a cluttered desk and an uncomfortable chair.']	[29329, 61961, 58037]
58885	An old vintage style living room with some fancy furnishings.	coco/train2014/COCO_train2014_000000243205.jpg	['some fancy furnishings with an old vintage style living room.', 'An old vintage living style room with some fancy furnishings .', 'An fancy vintage style living room with some old furnishings .', 'A modern minimalist living room with some vintage decorations.']	[58886, 58876, 18483]
58640	Two zebras eating hay in a zoo enclosure	coco/train2014/COCO_train2014_000000310716.jpg	['Two zebras eating zoo in a hay enclosure', 'Two zebras are eating grass in a wildlife reserve.']	[39768, 77410, 31867]
7580	three elderly people sit on a bench near a city map	coco/val2014/COCO_val2014_000000561780.jpg	['a city map sit on a bench near three elderly people', 'three elderly people sit on a city near a bench map', 'Three tourists are sitting on a bench near a historical map.']	[5960, 73969, 98943]
61314	The fire hydrant is in the grass by the flower garden.	coco/train2014/COCO_train2014_000000287496.jpg	['The garden hydrant is in the grass by the flower fire .', 'The fire hydrant is in the grass next to the flower garden.']	[55397, 105985, 61313]
83522	The sloppy Joe burger has a side of french fries.	coco/train2014/COCO_train2014_000000205947.jpg	['The sloppy Joe side has a burger of french fries .', 'The french Joe burger has a side of sloppy fries .', 'The burger has a side of fries and a sloppy Joe.']	[22758, 103362, 44009]
101752	A woman has her head close to her cat.	coco/train2014/COCO_train2014_000000546825.jpg	['A woman has her cat close to her head .', 'A woman is petting a cat while her head is close to it.']	[66058, 93183, 15194]
2090	Two computer screens are on a long desk .	coco/val2014/COCO_val2014_000000401971.jpg	['a long desk are on two computer screens .', 'Two desk screens are on a long computer .', 'Two computer screens are on a short desk.']	[29050, 6581, 79707]
81934	A man on a bike delivering food from a restaurant.	coco/train2014/COCO_train2014_000000380447.jpg	['A food on a bike delivering man from a restaurant .', 'A man on a scooter delivering food from a food truck.']	[85958, 46300, 31453]
90082	"Street signs, including a stop sign, where someone wrote ""Don't stop believin!"""	coco/train2014/COCO_train2014_000000229156.jpg	"['Street signs , including a someone sign , where stop wrote "" Do n\'t stop believin ! ""', 'A vintage stop sign with a graffiti of a guitar and the words ""Keep on rockin\'!""']"	[22508, 79170, 66314]
21935	A zebra stands on a dirt patch in a field.	coco/val2014/COCO_val2014_000000161569.jpg	['A zebra stands on a field patch in a dirt .', 'A zebra stands on a sandy beach in a ocean.']	[90249, 29854, 104218]
25177	A woman opens the lid of a laptop built into a suitcase.	coco/val2014/COCO_val2014_000000018841.jpg	['A woman opens the laptop of a lid built into a suitcase .', 'A woman opens the lid of a laptop built into a briefcase.']	[97719, 107427, 66969]
86365	a big bear sniffs and searches through some dirt 	coco/train2014/COCO_train2014_000000213437.jpg	['a big dirt sniffs and searches through some bear', 'a big bear searches and sniffs through some dirt', 'a small bear sniffs and searches through some leaves.']	[28610, 64540, 21152]
12630	A photo of a teddy bear wearing a hat and scarf.	coco/val2014/COCO_val2014_000000190700.jpg	['A hat of a teddy bear wearing a photo and scarf .', 'A teddy bear is wearing a hat and scarf while another teddy bear is hugging it.']	[78890, 103642, 78893]
71391	A small dog lick its lips in a boat on a lake.	coco/train2014/COCO_train2014_000000518298.jpg	['A small dog lick its lips in a lake on a boat .', 'A large dog wags its tail in a kayak on a river.']	[69378, 55521, 96048]
24842	An overhead view of several small boats tied to a dock.	coco/val2014/COCO_val2014_000000211853.jpg	"['several small boats of an overhead view tied to a dock.', 'An overhead dock of several small boats tied to a view .', 'An overhead view of small several boats tied to a dock .', ""A bird's-eye view of several small boats tied to a dock, with a person in the distance paddling a kayak.""]"	[8551, 99956, 40729]
58695	Stir fry with meat and broccoli and rice on a plate.	coco/train2014/COCO_train2014_000000513643.jpg	['Stir fry with meat and rice and broccoli on a plate .', 'A chef is stir-frying meat and vegetables on a plate with a side of rice.']	[70602, 77511, 36862]
45007	A large remote control held in someones hand.	coco/train2014/COCO_train2014_000000478646.jpg	"['A large remote hand held in someones control .', 'A remote large control held in someones hand .', ""A small remote control held in a child's hand.""]"	[53002, 102456, 38061]
61267	A double decker bus traveling down a city street.	coco/train2014/COCO_train2014_000000558876.jpg	['a city street traveling down a double decker bus.', 'A double decker street traveling down a city bus .', 'A single decker car traveling up a mountain.']	[54355, 32634, 46508]
581	An art installation of many toothbrushes against a wall	coco/val2014/COCO_val2014_000000201723.jpg	['An art wall of many toothbrushes against a installation', 'A mural of toothbrushes is painted on a wall while a person is brushing their teeth.']	[10307, 8848, 62027]
89636	A man in a hat and glasses is getting ready to fly a kite.	coco/train2014/COCO_train2014_000000283728.jpg	['A man in a kite and glasses is getting ready to fly a hat .', 'A man in a hat and sunglasses is getting ready to sail a boat.']	[15554, 94886, 71563]
13632	A collage of photos including two which portray colorful fire hydrants.	coco/val2014/COCO_val2014_000000088848.jpg	['A fire of photos including two which portray colorful collage hydrants .', 'A collage of hydrants including two which portray colorful fire photos .', 'A collage of photos including two which portray vibrant water fountains.']	[17323, 915, 93254]
34567	A bus and car on a street near a building.	coco/train2014/COCO_train2014_000000149030.jpg	['A car and bus on a street near a building .', 'A car and bus on a street near a skyscraper.']	[9849, 3139, 52513]
59494	At an event and dressed in black, two men and a woman hold wine glasses as they smile for the camera.	coco/train2014/COCO_train2014_000000099062.jpg	['At an event and dressed in black , two men and a wine hold woman glasses as they smile for the camera .', 'At an event and dressed in black , two glasses and a woman hold wine men as they smile for the camera .', 'Two men and a woman dressed in white hold wine glasses as they smile for the camera at an event.']	[77332, 90798, 66050]
39099	A surreal photo of a chair, a clock tower and a table suspended from the side of a building.	coco/train2014/COCO_train2014_000000521907.jpg	['a clock tower of a chair, a surreal photo and a table suspended from the side of a building.', 'A surreal photo of a chair , a clock tower and a table suspended from the building of a side .', 'A surreal photo of a table, a clock tower and a chair suspended from the side of a building.']	[70169, 31516, 35521]
32564	Traffic lights on overhead cables with cars on the road	coco/train2014/COCO_train2014_000000423454.jpg	['road lights on overhead cables with cars on the Traffic', 'Traffic cables on overhead lights with cars on the road', 'Traffic lights on a busy road with cars on overhead cables.']	[107821, 84216, 78082]
83743	a group of baseball players standing next to a bating cage	coco/train2014/COCO_train2014_000000528446.jpg	['a cage of baseball players standing next to a bating group', 'A group of soccer players standing next to a training field.']	[53051, 83740, 68930]
72295	a pole with some treet signs in front of a tall building 	coco/train2014/COCO_train2014_000000130654.jpg	['a pole with a tall building in front of some treet signs ', 'a building with some treet signs in front of a tall pole', 'A pole with some traffic signs in front of a skyscraper.']	[39560, 94056, 65267]
42027	A man is lying in bed reading a book.	coco/train2014/COCO_train2014_000000307426.jpg	['A man is lying in book reading a bed .', 'A man is reading in bed lying a book .', 'A man is reading a book while lying in a hammock.']	[76733, 25037, 41052]
107102	there is a elephant that seems to be doing a trick	coco/train2014/COCO_train2014_000000274467.jpg	['there is a trick that seems to be doing a elephant', 'There is an elephant that seems to be juggling balls.']	[62446, 69462, 33791]
5960	Two older men are sitting on a park bench.	coco/val2014/COCO_val2014_000000565085.jpg	['a park bench are sitting on two older men.', 'Two older men are sitting on a bench park .', 'Two older men are sitting on a park bench, one of them is knitting a scarf.']	[73969, 7580, 17078]
106638	A large family enjoying a meal at an outdoor restaurant.	coco/train2014/COCO_train2014_000000045792.jpg	['an outdoor restaurant enjoying a meal at a large family.', 'A large restaurant enjoying a meal at an outdoor family .', 'A outdoor family enjoying a meal at an large restaurant .', 'A small family enjoying a meal at a crowded indoor restaurant.']	[13462, 90715, 80881]
72867	A girl is holding the strings to a kite.	coco/train2014/COCO_train2014_000000291126.jpg	['A kite is holding the strings to a girl .', 'A boy is holding the strings to a kite while a girl is flying a drone.']	[27836, 22609, 51064]
71298	The bird is eating a work on the tree. 	coco/train2014/COCO_train2014_000000512175.jpg	['The tree is eating a work on the bird .', 'The bird is eating a worm on the tree.']	[85155, 180, 90018]
10622	Two giraffes sitting in front of a tree together.	coco/val2014/COCO_val2014_000000422253.jpg	['Two giraffes sitting in tree of a front together .', 'Two giraffes are sitting on top of a tree together.']	[75114, 102835, 25349]
11518	Several boats in the shallow water beside a beach.	coco/val2014/COCO_val2014_000000049165.jpg	['Several boats in the shallow beach beside a water .', 'shallow boats in the Several water beside a beach .', 'Several boats are moored in the deep water beside a beach.']	[93279, 106515, 2095]
11462	A parrot sitting in top of a tree with branches.	coco/val2014/COCO_val2014_000000466965.jpg	['A parrot sitting in tree of a top with branches .', 'A parrot perched on a branch of a tree while a squirrel is climbing down.']	[80194, 32649, 18828]
109462	A bunch of women are eating at a table	coco/train2014/COCO_train2014_000000360271.jpg	['A table of women are eating at a bunch', 'A group of friends are enjoying a meal at a table.']	[36079, 48237, 109332]
91502	A man riding on top of a surfboard on a wave.	coco/train2014/COCO_train2014_000000158183.jpg	['A man riding on top of a wave on a surfboard .', 'A man is riding a skateboard on top of a wave while his friend is surfing.']	[91504, 91508, 91507]
49166	"Food covered nicely with some type of sauce
"	coco/train2014/COCO_train2014_000000530287.jpg	['Food covered nicely with some sauce of type \n', 'Food covered with a spicy sauce, some type of fruit']	[49168, 102190, 103269]
80160	A lone woman sitting on a bench reading a book in an inner city.	coco/train2014/COCO_train2014_000000058242.jpg	['an inner city sitting on a bench reading a book in a lone woman.', 'A lone woman sitting on a book reading a bench in an inner city .', 'A lone woman reading on a bench sitting a book in an inner city .', 'A inner woman sitting on a bench reading a book in an lone city .', 'A woman is reading a book while her dog is sitting on a bench in a park.']	[90352, 54597, 9098]
30776	Small black cat laying down next to a laptop on a couch. 	coco/train2014/COCO_train2014_000000027727.jpg	['Small black laptop laying down next to a cat on a couch .', 'black Small cat laying down next to a laptop on a couch .', 'A small black cat is sitting on a laptop while a person is laying down on a couch.']	[4538, 1102, 109033]
53102	A kitchen is shown with a stove and hanging utensils.	coco/train2014/COCO_train2014_000000436321.jpg	['A stove is shown with a kitchen and hanging utensils .', 'A kitchen is shown with a hanging utensil and a stove.']	[69051, 92794, 109425]
10279	Small grey cat laying down on a sheet in a small living room. 	coco/val2014/COCO_val2014_000000014285.jpg	['a small living room laying down on a sheet in small grey cat. ', 'Small grey cat laying down on a room in a small living sheet .', 'small grey cat laying down on a sheet in a Small living room .', 'A large orange cat is lounging on a couch in a spacious living room.']	[102001, 95059, 99775]
98546	A person who is flying a kite by himself.	coco/train2014/COCO_train2014_000000093280.jpg	['A kite who is flying a person by himself .', 'A person is flying a kite with a friend.']	[73817, 2852, 56031]
4972	many people standing near a table with cake	coco/val2014/COCO_val2014_000000334483.jpg	['many people standing near a cake with table', 'Many people are standing near a table with a pie.']	[40041, 36966, 4971]
57701	The brown money stares straight ahead as it opens the yellow banana 	coco/train2014/COCO_train2014_000000579224.jpg	['the yellow banana stares straight ahead as it opens the brown money ', 'The brown banana stares straight ahead as it opens the yellow money', 'The brown money stares ahead straight as it opens the yellow banana', 'The yellow money stares straight ahead as it opens the brown banana', 'The brown money stares straight ahead as it opens the green apple.']	[12323, 19046, 62531]
100478	A bedroom with a red bed cover and a oak wood dresser.	coco/train2014/COCO_train2014_000000228673.jpg	['a bedroom with a oak wood dresser and a red bed cover.', 'A bed with a red bedroom cover and a oak wood dresser .', 'A bedroom with a blue bed cover and a cherry wood dresser.']	[100479, 44978, 87571]
85136	a single bird sitting on a tree branch 	coco/train2014/COCO_train2014_000000457360.jpg	['a tree branch sitting on a single bird ', 'a single branch sitting on a tree bird', 'Two birds are perched on a single tree branch, chirping in unison.']	[24725, 29658, 77169]
84423	a green apple and very ripe bananas on abasket	coco/train2014/COCO_train2014_000000360948.jpg	['very ripe bananas and a green apple on abasket', 'a green abasket and very ripe bananas on apple', 'a ripe apple and very green bananas on abasket', 'A very ripe bananas and green apple on a basket.']	[84421, 93854, 10088]
81065	Two giraffes in a an enclosure, one being pet by a human.	coco/train2014/COCO_train2014_000000036797.jpg	['Two giraffes in a an human , one being pet by a enclosure .', 'Two giraffes are playing with a ball while a human is petting the other.']	[69215, 102881, 44503]
12885	A small bird is perched on top of a shoe.	coco/val2014/COCO_val2014_000000281148.jpg	['A small shoe is perched on top of a bird .', 'A large bird is perched on top of a tree.']	[53515, 103006, 91121]
42270	Stuffed animals in plastic bags on the ground	coco/train2014/COCO_train2014_000000536458.jpg	['Stuffed bags in plastic animals on the ground', 'Stuffed animals in plastic bags are scattered on the ground.']	[65022, 39283, 72192]
68249	a woman is walking with a green thing on her back	coco/train2014/COCO_train2014_000000509390.jpg	['a thing is walking with a green woman on her back', 'A woman is walking with a blue thing on her back.']	[68041, 2547, 90726]
100568	A person running holds up a sports racket. 	coco/train2014/COCO_train2014_000000457207.jpg	['A racket running holds up a sports person .', 'A person running holds up a tennis racket.']	[100569, 100566, 82754]
66324	a gray and red bullet train at a train station	coco/train2014/COCO_train2014_000000564287.jpg	['a train station at a gray and red bullet train', 'a gray and red bullet train at a station train', 'a red and gray bullet train at a train station', 'A blue and green bullet train at a bustling train station.']	[97037, 27746, 31690]
5616	People at a fruit stand looking at oranges to buy.	coco/val2014/COCO_val2014_000000336360.jpg	['People at a stand fruit looking at oranges to buy .', 'oranges at a fruit stand looking at People to buy .', 'A customer is examining apples to purchase while another person is looking at bananas.']	[92464, 77460, 97283]
69979	A woman blow drys a baby girl's hair while the girl sits on her lap.	coco/train2014/COCO_train2014_000000537293.jpg	"[""a baby girl's hair drys a woman blow while the girl sits on her lap."", ""A woman blow drys a baby lap 's hair while the girl sits on her girl ."", ""A woman styles a toddler's hair while the girl sits on her lap and plays with a toy.""]"	[87929, 62017, 103129]
65426	A wild bear walking over some logs in the forest.	coco/train2014/COCO_train2014_000000223622.jpg	['A wild forest walking over some logs in the bear .', 'A domesticated cat strolling over some pillows in a living room.']	[61514, 27080, 19663]
64539	a brown and black and white bear some grass and dirt	coco/train2014/COCO_train2014_000000255575.jpg	['a brown and black and white bear some dirt and grass', 'a black and brown and white bear some grass and dirt', 'A brown bear is eating grass while a black bear is digging in the dirt.']	[64540, 59570, 81387]
104058	A cat looking at itself in a mirror on top of a wooden counter.	coco/train2014/COCO_train2014_000000552295.jpg	['A counter looking at itself in a mirror on top of a wooden cat .', 'A cat is gazing at its reflection in a mirror placed on top of a metal counter.']	[14276, 11299, 64398]
53643	two blonde labs playing with a pink frisbee	coco/train2014/COCO_train2014_000000034013.jpg	['a pink frisbee playing with two blonde labs', 'two pink labs playing with a blonde frisbee', 'Two blonde dogs are playing with a blue frisbee.']	[16746, 49736, 40826]
36472	A motorcycle sits on a pile of pebbles near some other motorcycles. 	coco/train2014/COCO_train2014_000000475988.jpg	['A pile sits on a motorcycle of pebbles near some other motorcycles .', 'A motorcycle sits on a pile of motorcycles near some other pebbles .', 'A motorcycle sits on a pile of bicycles near some other motorcycles.']	[18690, 9051, 80999]
35805	A man, woman and dog on a surfboard are in the water.	coco/train2014/COCO_train2014_000000334788.jpg	['A man , woman and water on a surfboard are in the dog .', 'A man, dog, and surfboard are in the water.']	[59144, 12501, 26527]
83094	A cat looking out a window at a bird.	coco/train2014/COCO_train2014_000000172096.jpg	['A bird looking out a window at a cat .', 'A cat is looking at a bird through a window while another cat is sleeping on the couch.']	[4590, 36665, 96044]
101535	Someone in a wetsuit in the blue waters parasailing. 	coco/train2014/COCO_train2014_000000539702.jpg	['wetsuit in a Someone in the blue waters parasailing .', 'A person in a wetsuit is parasailing in green waters.']	[65900, 33203, 92670]
63553	A man out in an ocean catching a white Frisbee. 	coco/train2014/COCO_train2014_000000173909.jpg	['A ocean out in an man catching a white Frisbee .', 'A man is out in the ocean throwing a red Frisbee while a dolphin catches it.']	[57830, 10965, 10035]
80679	A man taking a photo with his chocolate dessert and a beer.	coco/train2014/COCO_train2014_000000446269.jpg	['A man taking a chocolate with his photo dessert and a beer .', 'A man is taking a photo of his beer and chocolate dessert.']	[109298, 7962, 90575]
62419	An attractive smiling young woman wearing a black hat.	coco/train2014/COCO_train2014_000000358421.jpg	['a black hat wearing an attractive smiling young woman.', 'An attractive smiling young hat wearing a black woman .', 'An attractive wearing young woman smiling a black hat .', 'An young smiling attractive woman wearing a black hat .', 'A young woman wearing a red hat is smiling at a camera.']	[62418, 69414, 62410]
85852	A person rests with a backpack on a park bench.  	coco/train2014/COCO_train2014_000000285041.jpg	['A person rests with a bench on a park backpack .  ', 'A traveler rests with a suitcase on a bench in a busy city square.']	[97942, 106010, 35530]
8563	A woman is holding an umbrella on a rainy day.	coco/val2014/COCO_val2014_000000052425.jpg	['A umbrella is holding an woman on a rainy day .', 'A woman is holding a kite on a windy day.']	[98168, 54631, 30820]
47404	A transit bus sitting in a lot of parked buses.	coco/train2014/COCO_train2014_000000415455.jpg	['A bus transit sitting in a lot of parked buses .', 'A transit bus is parked among many other buses in a lot.']	[20213, 4663, 96915]
71254	Animal statues are placed on stilts in the field	coco/train2014/COCO_train2014_000000525691.jpg	['field statues are placed on stilts in the Animal', 'Animal stilts are placed on statues in the field', 'A group of animals are standing on stilts in a field of flowers.']	[101896, 23964, 4595]
101267	Two horses are pulling people on a cart.	coco/train2014/COCO_train2014_000000223454.jpg	['Two people are pulling horses on a cart .', 'Two horses are pulling a cart while people are riding on them.']	[78491, 55679, 14608]
69433	An elephant with a blanket drapped on its back	coco/train2014/COCO_train2014_000000032986.jpg	['An back with a blanket drapped on its elephant', 'An elephant with a blanket draped on its front.']	[16703, 84323, 33798]
91785	A group of people at a table eating some food.	coco/train2014/COCO_train2014_000000489191.jpg	['A table of people at a group eating some food .', 'A group of people are eating some food while their friend is playing guitar.']	[48237, 17871, 20741]
99545	Young T-ball player all wound up, ready to hit the ball.	coco/train2014/COCO_train2014_000000207647.jpg	['Young T - player ball all wound up , ready to hit the ball .', 'A young T-ball player is all wound up, ready to throw the ball.']	[78807, 104532, 107506]
57486	Two large orange dump trucks are parked side by side in the fenced parking lot.	coco/train2014/COCO_train2014_000000307352.jpg	['the fenced parking lot are parked side by side in two large orange dump trucks.', 'Two large orange dump trucks are parked side by lot in the fenced parking side .', 'Two fenced orange dump trucks are parked side by side in the large parking lot .', 'Two large blue dump trucks are parked side by side in the fenced parking lot.']	[59451, 57489, 42702]
109018	A women who is talking to a man working in an ice cream truck.	coco/train2014/COCO_train2014_000000397467.jpg	['A women who is talking to a man working in an cream ice truck .', 'A women who is working to a man talking in an ice cream truck .', 'A woman is eating ice cream while talking to a man who is working on a laptop in an ice cream truck.']	[36368, 100069, 72391]
12727	a kitchen with a stove by a green tile wall 	coco/val2014/COCO_val2014_000000095569.jpg	['a tile with a stove by a green kitchen wall', 'A kitchen with a stove by a blue tile wall, where a chef is cooking a meal.']	[12725, 12717, 70034]
31188	small children playing in a living room on a brown leather couch	coco/train2014/COCO_train2014_000000047519.jpg	['small children playing in a brown leather couch on a living room', 'small children playing in a room living on a brown leather couch', 'brown children playing in a living room on a small leather couch', 'Three small children are playing with a ball in a bright blue living room on a plush beige couch.']	[91458, 107466, 30526]
12006	A bathroom with two sinks, mirrors and a bath tub.	coco/val2014/COCO_val2014_000000339256.jpg	['A bath with two sinks , mirrors and a bathroom tub .', 'A bathroom with two mirrors , sinks and a bath tub .', 'A bathroom with three sinks, mirrors and a hot tub.']	[14962, 43351, 98784]
1610	A wooden bench covered with snow, and plenty of snow on the ground.	coco/val2014/COCO_val2014_000000522554.jpg	['A wooden bench covered with plenty , and snow of snow on the ground .', 'A snow-covered bench sits in a winter wonderland, surrounded by a blanket of snow.']	[908, 60314, 103891]
32433	A messy kitchen counter, covered in broken glass and cooking supplies.	coco/train2014/COCO_train2014_000000562341.jpg	['broken glass and cooking supplies, covered in a messy kitchen counter.', 'A messy glass counter , covered in broken kitchen and cooking supplies .', 'A broken kitchen counter , covered in messy glass and cooking supplies .', 'A cluttered kitchen counter, littered with shattered dishes and cooking utensils.']	[15677, 22956, 67965]
15256	two cats stand on a toilet to peer out a window	coco/val2014/COCO_val2014_000000348720.jpg	['two cats stand on a window to peer out a toilet', 'Two cats stand on a window to peer out a toilet.']	[45690, 40670, 74336]
12144	A group of birds perching on a dead tree.	coco/val2014/COCO_val2014_000000579982.jpg	['A tree of birds perching on a dead group .', 'A group of birds perching on a tall tree while a squirrel is climbing down.']	[37642, 101032, 76237]
90165	A man wearing a hat and smoking a pipe while holding a bottle in his hand.	coco/train2014/COCO_train2014_000000375245.jpg	['A man wearing a hat and smoking a pipe while holding a hand in his bottle .', 'A man smoking a hat and wearing a pipe while holding a bottle in his hand .', 'A man wearing a hat and smoking a pipe while holding a fish in his hand.']	[90058, 64326, 69257]
6616	Two men running and playing baseball with plate and grass	coco/val2014/COCO_val2014_000000212309.jpg	['Two men running and playing baseball with grass and plate', 'Two men playing and running baseball with plate and grass', 'Two men are running and playing baseball with a plate and a green field.']	[641, 4877, 25653]
88452	A person slices a sandwich with a knife on a paper towel.	coco/train2014/COCO_train2014_000000083627.jpg	['A person slices a knife with a sandwich on a paper towel .', 'A person slices a sandwich with a knife on a clean table.']	[66678, 66679, 97407]
100875	A view from very high up in a plane looking down.	coco/train2014/COCO_train2014_000000454018.jpg	['A plane from very high up in a view looking down .', 'A view from down high up in a plane looking very .', 'A view from a hot air balloon looking down on a plane.']	[31519, 81043, 48415]
78007	An unused bathroom with the toilet seat up.	coco/train2014/COCO_train2014_000000391521.jpg	['the toilet seat with an unused bathroom up.', 'An unused toilet with the bathroom seat up .', 'A cluttered bathroom with the toilet seat down.']	[62116, 62118, 14265]
51315	A black and white photo of a man sitting on a parked motorcycle.	coco/train2014/COCO_train2014_000000515229.jpg	['a parked motorcycle of a man sitting on a black and white photo.', 'A black and white photo of a motorcycle sitting on a parked man .', 'A white and black photo of a man sitting on a parked motorcycle .', 'A man is sitting on a parked bicycle while his friend is riding a motorcycle.']	[89929, 51316, 75075]
67033	A table setting containing a variety of different dishes.	coco/train2014/COCO_train2014_000000275900.jpg	['A table variety containing a setting of different dishes .', 'A table setting containing a variety of different dishes, but with the plates swapped.']	[67032, 93558, 733]
57810	A black cat stands on the edge of a bed, in a room with the TV on	coco/train2014/COCO_train2014_000000201039.jpg	['A black cat stands on the edge of a TV , in a room with the bed on', 'A black cat stands on the edge of a couch, in a room with the TV off.']	[65689, 51651, 12198]
82791	A microwave with a vase of flowers and a kettle on top. 	coco/train2014/COCO_train2014_000000468341.jpg	['A kettle with a vase of flowers and a microwave on top .', 'A kettle with a vase of flowers and a microwave on top.']	[5205, 84856, 100627]
100431	A group of people preparing pizzas in assembly line.	coco/train2014/COCO_train2014_000000314008.jpg	['A group of people preparing pizzas in line assembly .', 'A group of pizzas preparing people in assembly line .', 'A group of people are assembling pizzas in a circular fashion.']	[44969, 78578, 88606]
273	The men sit at the table with books in front of them. 	coco/val2014/COCO_val2014_000000457754.jpg	['The men sit at the front with books in table of them .', 'The books sit at the table with men in front of them .', 'The men sit at the table with books in front of them, but one of them is reading from a smartphone.']	[72441, 56540, 68385]
79518	A person sitting in front of some bananas.	coco/train2014/COCO_train2014_000000006407.jpg	['A front sitting in person of some bananas .', 'A person is sitting in front of a pile of apples.']	[68519, 83421, 25646]
1994	An image of some sort of strawberry flaky pastery on display	coco/val2014/COCO_val2014_000000131379.jpg	['An strawberry of some sort of image flaky pastery on display', 'A stack of fluffy blueberry muffins is displayed on a counter.']	[1888, 56819, 34077]
17315	"An old city fire hydrant has ""Love was found here"" painted on it. "	coco/val2014/COCO_val2014_000000197462.jpg	"['An old fire city hydrant has "" Love was found here "" painted on it .', 'An hydrant city fire old has "" Love was found here "" painted on it .', 'A vintage city fire hydrant has ""Love was lost here"" painted on it.']"	[59312, 49487, 82116]
39955	A tattooed man squats on his skateboard near a decorated wall. 	coco/train2014/COCO_train2014_000000129511.jpg	['a decorated wall on his skateboard near a tattooed man squats. ', 'A skateboard man squats on his tattooed near a decorated wall .', 'A tattooed woman balances on her surfboard near a graffiti-covered wall.']	[82475, 47841, 43909]
64809	two tennis players playing on a red court	coco/train2014/COCO_train2014_000000377901.jpg	['a red court playing on two tennis players', 'two court players playing on a red tennis', 'Two tennis players are playing on a green court while a fan is watching from the sidelines.']	[64811, 63959, 72766]
31823	An outdoor shop stall has bags and luggage for sale.	coco/train2014/COCO_train2014_000000325523.jpg	['An outdoor luggage stall has bags and shop for sale .', 'A beachside kiosk offers beach towels and umbrellas for purchase.']	[72449, 9344, 44667]
45769	a brown and black dog a kids pool a hose and water	coco/train2014/COCO_train2014_000000238915.jpg	['a brown and black dog a kids pool a water and hose', 'a black and brown dog a kids pool a hose and water', 'A brown and black dog is playing in a kids pool filled with water while a hose sprays from the side.']	[15988, 13849, 65131]
59120	A kitchen and dining area with an abundance of wood accents.	coco/train2014/COCO_train2014_000000018316.jpg	['A dining and kitchen area with an abundance of wood accents .', 'A dining area with an abundance of metal accents.']	[59150, 76967, 16408]
47809	a close up a person holding a skateboard while walking 	coco/train2014/COCO_train2014_000000471554.jpg	['a person up a close holding a skateboard while walking', 'a close up a person walking a skateboard while holding', 'A person is walking while holding a surfboard.']	[13952, 7186, 102204]
46844	A woman throwing a frisbee inside of a building 	coco/train2014/COCO_train2014_000000223072.jpg	['A woman throwing a building inside of a frisbee', 'A woman is throwing a frisbee inside a building while a cat is watching from a window.']	[67775, 4832, 7252]
107270	Four people with skis standing at the bottom of a ski lift.	coco/train2014/COCO_train2014_000000015097.jpg	['Four people with skis standing at the bottom of a lift ski .', 'Four skis with people standing at the bottom of a ski lift .', 'Four people are standing at the top of a ski lift, holding their skis.']	[57662, 83413, 104321]
43444	A grey tiled shower features a ground toilet.	coco/train2014/COCO_train2014_000000353651.jpg	['A toilet tiled shower features a ground grey .', 'A blue tiled shower features a standing toilet.']	[98846, 2278, 8284]
78921	A half full glass of red wine with food arranged on a table behind it.	coco/train2014/COCO_train2014_000000097396.jpg	['A half full glass of red table with food arranged on a wine behind it .', 'A half red glass of full wine with food arranged on a table behind it .', 'A half full glass of white wine with food arranged on a table in front of it.']	[35285, 106649, 28261]
37794	a group of people throwing a Frisbee aorund	coco/train2014/COCO_train2014_000000111799.jpg	['a aorund of people throwing a Frisbee group', 'a group of people throwing a beach ball around']	[43136, 109121, 56610]
